user_id,recency,frequency,monetary,segment,color
5420,60,1,63.98,At-Risk,#BA7517
5421,34,5,1284.53,At-Risk,#BA7517
5422,142,2,843.92,New Customers,#7F77DD
5423,13,24,3193.96,At-Risk,#BA7517
5424,313,2,129.19,New Customers,#7F77DD
5425,175,4,309.01,New Customers,#7F77DD
5426,344,1,134.0,New Customers,#7F77DD
5427,249,2,762.74,New Customers,#7F77DD
5428,126,2,251.38,At-Risk,#BA7517
5429,178,2,198.84,New Customers,#7F77DD
5430,24,3,841.2399999999999,At-Risk,#BA7517
5431,69,2,408.38,At-Risk,#BA7517
5432,63,6,932.19,At-Risk,#BA7517
5433,19,1,186.19,At-Risk,#BA7517
5434,29,51,13545.299435766683,At-Risk,#BA7517
5435,255,1,85.51,New Customers,#7F77DD
5436,10,1,211.04,At-Risk,#BA7517
5437,35,2,541.89,At-Risk,#BA7517
5438,104,3,479.83000000000004,At-Risk,#BA7517
5439,143,2,674.11,New Customers,#7F77DD
5440,139,2,148.52,New Customers,#7F77DD
5441,40,4,738.09,At-Risk,#BA7517
5442,6,1,184.49,At-Risk,#BA7517
5443,180,2,203.69,New Customers,#7F77DD
5444,272,1,160.96,New Customers,#7F77DD
5445,1,68,19268.34647724668,Loyal Customers,#1D9E75
5447,76,3,615.76,At-Risk,#BA7517
5448,1,4,893.48,At-Risk,#BA7517
5450,225,2,347.27,New Customers,#7F77DD
5451,118,2,404.64,At-Risk,#BA7517
5452,1,2,298.43,At-Risk,#BA7517
5453,25,4,844.6700000000001,At-Risk,#BA7517
5454,317,1,112.28,New Customers,#7F77DD
5455,47,1,76.35,At-Risk,#BA7517
5456,176,1,85.95,New Customers,#7F77DD
5457,170,5,1971.5900000000001,New Customers,#7F77DD
5458,97,2,457.56,At-Risk,#BA7517
5459,6,8,1070.69,At-Risk,#BA7517
5460,178,1,53.08,New Customers,#7F77DD
5462,236,2,602.8100000000001,New Customers,#7F77DD
5464,80,5,426.15,At-Risk,#BA7517
5465,50,5,676.62,At-Risk,#BA7517
5466,56,2,468.21999999999997,At-Risk,#BA7517
5467,11,6,1063.3899999999999,At-Risk,#BA7517
5468,8,4,712.97,At-Risk,#BA7517
5469,292,1,186.87,New Customers,#7F77DD
5470,22,49,9726.48,At-Risk,#BA7517
5471,221,1,255.04,New Customers,#7F77DD
5472,40,3,581.72,At-Risk,#BA7517
5473,264,2,241.76,New Customers,#7F77DD
5474,9,5,877.15,At-Risk,#BA7517
5475,263,5,1644.87,New Customers,#7F77DD
5476,28,13,1576.6599999999999,At-Risk,#BA7517
5477,319,1,123.18,New Customers,#7F77DD
5478,110,2,149.25,At-Risk,#BA7517
5480,275,1,56.13,New Customers,#7F77DD
5481,52,2,409.53,At-Risk,#BA7517
5482,1,8,1270.8,At-Risk,#BA7517
5483,99,3,349.97,At-Risk,#BA7517
5485,18,3,808.12,At-Risk,#BA7517
5486,246,2,256.28999999999996,New Customers,#7F77DD
5487,57,4,1640.38,At-Risk,#BA7517
5488,315,1,74.79,New Customers,#7F77DD
5490,23,2,317.22,At-Risk,#BA7517
5491,35,4,658.61,At-Risk,#BA7517
5492,98,22,3849.43,At-Risk,#BA7517
5493,68,4,1511.7,At-Risk,#BA7517
5494,112,1,30.35,At-Risk,#BA7517
5495,258,2,796.22,New Customers,#7F77DD
5496,17,14,2099.82,At-Risk,#BA7517
5497,132,2,165.32,New Customers,#7F77DD
5498,61,1,278.84,At-Risk,#BA7517
5499,338,1,127.3,New Customers,#7F77DD
5500,346,1,168.81,New Customers,#7F77DD
5501,67,2,655.7255403993706,At-Risk,#BA7517
5502,64,6,1655.84,At-Risk,#BA7517
5503,4,6,1798.41,At-Risk,#BA7517
5504,223,2,150.62,New Customers,#7F77DD
5505,32,4,1284.1916775629804,At-Risk,#BA7517
5506,66,2,372.41999999999996,At-Risk,#BA7517
5507,2,157,34758.604206587035,Loyal Customers,#1D9E75
5508,95,1,42.5,At-Risk,#BA7517
5509,213,2,247.92,New Customers,#7F77DD
5510,14,6,2087.71,At-Risk,#BA7517
5511,65,3,305.25,At-Risk,#BA7517
5512,200,2,197.56,New Customers,#7F77DD
5514,50,3,328.15999999999997,At-Risk,#BA7517
5515,155,2,519.04,New Customers,#7F77DD
5516,143,2,141.66,New Customers,#7F77DD
5517,3,7,1121.73,At-Risk,#BA7517
5518,19,2,515.9100000000001,At-Risk,#BA7517
5519,8,2,301.79,At-Risk,#BA7517
5520,18,4,521.81,At-Risk,#BA7517
5521,26,11,2831.21,At-Risk,#BA7517
5522,4,13,2253.51,At-Risk,#BA7517
5524,101,2,245.17000000000002,At-Risk,#BA7517
5525,15,13,3111.43,At-Risk,#BA7517
5526,68,2,205.85999999999999,At-Risk,#BA7517
5527,206,1,101.84,New Customers,#7F77DD
5528,217,3,560.79,New Customers,#7F77DD
5529,155,2,379.08,New Customers,#7F77DD
5530,113,4,954.1800000000001,At-Risk,#BA7517
5531,110,3,316.04,At-Risk,#BA7517
5532,103,1,188.7,At-Risk,#BA7517
5533,7,4,392.46999999999997,At-Risk,#BA7517
5534,24,3,707.1999999999999,At-Risk,#BA7517
5535,5,25,5238.25,At-Risk,#BA7517
5536,5,2,646.4399999999999,At-Risk,#BA7517
5537,6,6,655.5699999999999,At-Risk,#BA7517
5539,213,1,138.33,New Customers,#7F77DD
5540,27,2,265.14,At-Risk,#BA7517
5541,244,1,321.52,New Customers,#7F77DD
5542,145,2,682.75,New Customers,#7F77DD
5543,103,1,205.02,At-Risk,#BA7517
5544,23,1,62.28,At-Risk,#BA7517
5546,70,5,854.48,At-Risk,#BA7517
5547,123,4,968.52,At-Risk,#BA7517
5548,31,1,318.28,At-Risk,#BA7517
5549,38,3,704.99,At-Risk,#BA7517
5551,69,4,1220.48,At-Risk,#BA7517
5552,155,2,368.9,New Customers,#7F77DD
5553,64,3,687.5,At-Risk,#BA7517
5554,54,3,315.94,At-Risk,#BA7517
5555,29,3,332.22,At-Risk,#BA7517
5556,140,2,1155.3,New Customers,#7F77DD
5557,6,4,520.95,At-Risk,#BA7517
5558,55,2,327.19,At-Risk,#BA7517
5560,283,1,174.64,New Customers,#7F77DD
5561,254,1,57.42,New Customers,#7F77DD
5562,146,5,890.33,New Customers,#7F77DD
5563,1,4,523.95,At-Risk,#BA7517
5564,3,10,1513.67,At-Risk,#BA7517
5565,179,1,145.9,New Customers,#7F77DD
5566,13,15,2934.82,At-Risk,#BA7517
5567,7,4,1007.03,At-Risk,#BA7517
5568,21,11,2764.63,At-Risk,#BA7517
5569,31,3,199.87,At-Risk,#BA7517
5570,161,2,723.48,New Customers,#7F77DD
5571,190,2,824.38,New Customers,#7F77DD
5572,175,1,145.38,New Customers,#7F77DD
5573,41,13,2002.75,At-Risk,#BA7517
5574,41,1,172.57,At-Risk,#BA7517
5575,211,2,189.98000000000002,New Customers,#7F77DD
5576,160,3,1110.21,New Customers,#7F77DD
5577,44,6,1467.9299999999998,At-Risk,#BA7517
5578,23,13,1839.56,At-Risk,#BA7517
5579,58,1,611.82,At-Risk,#BA7517
5580,265,3,357.89,New Customers,#7F77DD
5581,62,2,820.46,At-Risk,#BA7517
5583,326,1,210.28,New Customers,#7F77DD
5584,209,1,143.02,New Customers,#7F77DD
5585,77,2,827.03,At-Risk,#BA7517
5586,73,6,965.79,At-Risk,#BA7517
5587,22,3,302.76,At-Risk,#BA7517
5589,51,5,722.01,At-Risk,#BA7517
5592,329,1,138.75,New Customers,#7F77DD
5593,20,16,2852.09,At-Risk,#BA7517
5594,159,2,2438.1581164575728,New Customers,#7F77DD
5595,4,37,6888.66,At-Risk,#BA7517
5596,25,1,77.01,At-Risk,#BA7517
5597,99,1,88.08,At-Risk,#BA7517
5598,32,4,1617.8000000000002,At-Risk,#BA7517
5599,104,2,669.06,At-Risk,#BA7517
5600,111,3,749.27,At-Risk,#BA7517
5601,11,12,2989.88,At-Risk,#BA7517
5602,28,4,474.58000000000004,At-Risk,#BA7517
5603,43,4,681.0,At-Risk,#BA7517
5604,203,1,380.0,New Customers,#7F77DD
5605,153,1,68.43,New Customers,#7F77DD
5607,58,1,112.35,At-Risk,#BA7517
5608,50,2,422.65000000000003,At-Risk,#BA7517
5609,149,1,149.44,New Customers,#7F77DD
5610,124,3,453.40999999999997,At-Risk,#BA7517
5611,173,1,135.6,New Customers,#7F77DD
5612,72,2,568.63,At-Risk,#BA7517
5613,218,1,162.3,New Customers,#7F77DD
5614,39,1,106.4,At-Risk,#BA7517
5615,60,13,2531.62,At-Risk,#BA7517
5616,268,1,147.94,New Customers,#7F77DD
5618,44,1,119.54,At-Risk,#BA7517
5619,45,2,328.3,At-Risk,#BA7517
5620,325,1,81.2,New Customers,#7F77DD
5621,66,1,213.32,At-Risk,#BA7517
5622,44,1,78.86,At-Risk,#BA7517
5623,36,3,585.1600000000001,At-Risk,#BA7517
5624,63,4,808.68,At-Risk,#BA7517
5625,48,4,517.48,At-Risk,#BA7517
5626,70,10,2028.0500000000002,At-Risk,#BA7517
5627,352,1,338.05,New Customers,#7F77DD
5628,113,3,495.99,At-Risk,#BA7517
5629,140,3,1030.77,New Customers,#7F77DD
5630,5,11,1592.45,At-Risk,#BA7517
5631,63,1,113.7,At-Risk,#BA7517
5632,48,2,300.44,At-Risk,#BA7517
5633,298,2,1991.4056672365136,New Customers,#7F77DD
5634,51,4,666.7,At-Risk,#BA7517
5635,25,5,1002.76,At-Risk,#BA7517
5638,17,1,741.39,At-Risk,#BA7517
5639,37,1,289.95,At-Risk,#BA7517
5640,203,2,152.4,New Customers,#7F77DD
5641,2,11,2277.14,At-Risk,#BA7517
5642,102,5,613.4300000000001,At-Risk,#BA7517
5644,35,3,352.84000000000003,At-Risk,#BA7517
5645,158,1,75.89,New Customers,#7F77DD
5646,215,1,193.26,New Customers,#7F77DD
5648,15,4,1351.72,At-Risk,#BA7517
5649,119,2,226.28,At-Risk,#BA7517
5651,312,1,60.56,New Customers,#7F77DD
5652,39,6,813.47,At-Risk,#BA7517
5653,12,49,8815.71,At-Risk,#BA7517
5655,129,1,118.97,At-Risk,#BA7517
5656,152,2,231.0,New Customers,#7F77DD
5657,124,4,648.86,At-Risk,#BA7517
5658,38,6,1108.88,At-Risk,#BA7517
5659,115,3,923.31,At-Risk,#BA7517
5660,199,2,444.9,New Customers,#7F77DD
5662,6,7,2071.67,At-Risk,#BA7517
5663,138,1,44.7,New Customers,#7F77DD
5664,46,4,749.8199999999999,At-Risk,#BA7517
5665,241,1,29.04,New Customers,#7F77DD
5668,97,4,963.42,At-Risk,#BA7517
5669,183,2,202.65,New Customers,#7F77DD
5670,47,2,323.9,At-Risk,#BA7517
5673,152,2,661.3399999999999,New Customers,#7F77DD
5674,1,314,58854.52,Loyal Customers,#1D9E75
5676,121,2,322.87,At-Risk,#BA7517
5677,217,2,285.98,New Customers,#7F77DD
5678,97,6,728.53,At-Risk,#BA7517
5679,63,1,189.38,At-Risk,#BA7517
5680,30,3,579.47,At-Risk,#BA7517
5681,15,9,1599.52,At-Risk,#BA7517
5683,300,1,86.99,New Customers,#7F77DD
5684,48,3,670.53,At-Risk,#BA7517
5685,11,3,328.24,At-Risk,#BA7517
5686,194,2,1230.0,New Customers,#7F77DD
5687,69,4,1016.69,At-Risk,#BA7517
5688,350,1,143.96,New Customers,#7F77DD
5689,52,1,72.95,At-Risk,#BA7517
5690,47,3,287.90999999999997,At-Risk,#BA7517
5691,227,1,90.34,New Customers,#7F77DD
5692,86,3,831.96,At-Risk,#BA7517
5693,126,4,916.78,At-Risk,#BA7517
5694,112,3,424.26,At-Risk,#BA7517
5695,275,1,236.24,New Customers,#7F77DD
5696,71,3,294.3,At-Risk,#BA7517
5697,43,3,507.77,At-Risk,#BA7517
5698,120,1,181.98,At-Risk,#BA7517
5699,44,4,906.59,At-Risk,#BA7517
5700,122,2,185.03,At-Risk,#BA7517
5701,141,2,178.32999999999998,New Customers,#7F77DD
5703,306,1,151.26,New Customers,#7F77DD
5704,141,1,81.86,New Customers,#7F77DD
5705,14,5,943.88,At-Risk,#BA7517
5706,299,1,95.17,New Customers,#7F77DD
5707,30,9,1542.85,At-Risk,#BA7517
5708,165,3,428.01,New Customers,#7F77DD
5709,142,4,483.89,New Customers,#7F77DD
5710,107,3,624.06,At-Risk,#BA7517
5711,193,1,84.31,New Customers,#7F77DD
5712,201,2,1201.2,New Customers,#7F77DD
5713,1,11,2889.7,At-Risk,#BA7517
5714,10,2,258.06,At-Risk,#BA7517
5715,17,5,1013.89,At-Risk,#BA7517
5716,39,10,2617.4,At-Risk,#BA7517
5717,94,4,1016.12,At-Risk,#BA7517
5718,56,8,1134.8500000000001,At-Risk,#BA7517
5719,77,4,793.84,At-Risk,#BA7517
5720,159,3,779.5600000000001,New Customers,#7F77DD
5723,87,6,666.27,At-Risk,#BA7517
5724,12,3,890.49,At-Risk,#BA7517
5725,23,1,81.14,At-Risk,#BA7517
5726,118,2,195.39999999999998,At-Risk,#BA7517
5727,57,1,116.01,At-Risk,#BA7517
5728,9,2,712.5699999999999,At-Risk,#BA7517
5729,53,5,1822.78,At-Risk,#BA7517
5730,38,4,1117.15,At-Risk,#BA7517
5731,50,4,1163.04,At-Risk,#BA7517
5732,48,7,1954.88,At-Risk,#BA7517
5733,200,1,292.23,New Customers,#7F77DD
5734,43,1,36.71,At-Risk,#BA7517
5735,73,2,433.8,At-Risk,#BA7517
5736,17,2,438.21000000000004,At-Risk,#BA7517
5737,290,2,462.71999999999997,New Customers,#7F77DD
5738,16,21,4663.87,At-Risk,#BA7517
5739,67,3,683.94,At-Risk,#BA7517
5740,169,2,205.61,New Customers,#7F77DD
5741,10,5,1482.8400000000001,At-Risk,#BA7517
5742,45,18,3755.96,At-Risk,#BA7517
5743,240,2,438.89,New Customers,#7F77DD
5744,4,7,1057.25,At-Risk,#BA7517
5745,27,3,185.31,At-Risk,#BA7517
5747,46,3,382.65,At-Risk,#BA7517
5748,162,4,1589.8200000000002,New Customers,#7F77DD
5749,194,1,201.64,New Customers,#7F77DD
5751,33,4,1168.81,At-Risk,#BA7517
5752,140,3,726.88,New Customers,#7F77DD
5753,37,4,750.17,At-Risk,#BA7517
5754,323,1,562.2,New Customers,#7F77DD
5755,45,31,13496.09936706744,At-Risk,#BA7517
5756,103,1,29.16,At-Risk,#BA7517
5757,106,3,884.28,At-Risk,#BA7517
5758,61,3,597.54,At-Risk,#BA7517
5759,15,2,369.47,At-Risk,#BA7517
5761,300,1,164.38,New Customers,#7F77DD
5762,14,6,844.19,At-Risk,#BA7517
5763,107,3,1210.3700000000001,At-Risk,#BA7517
5764,5,9,1992.75,At-Risk,#BA7517
5766,228,4,698.77,New Customers,#7F77DD
5767,205,1,134.88,New Customers,#7F77DD
5768,43,2,210.95999999999998,At-Risk,#BA7517
5769,83,2,234.12,At-Risk,#BA7517
5770,68,5,516.92,At-Risk,#BA7517
5771,270,1,165.45,New Customers,#7F77DD
5773,124,2,251.95,At-Risk,#BA7517
5774,207,1,578.6,New Customers,#7F77DD
5775,153,5,3782.831869338562,New Customers,#7F77DD
5776,89,3,584.39,At-Risk,#BA7517
5777,43,4,602.74,At-Risk,#BA7517
5778,120,3,950.9399999999999,At-Risk,#BA7517
5779,17,5,630.72,At-Risk,#BA7517
5780,80,1,46.21,At-Risk,#BA7517
5781,112,2,494.7,At-Risk,#BA7517
5782,33,3,1015.2,At-Risk,#BA7517
5783,199,3,730.68,New Customers,#7F77DD
5784,10,2,156.13,At-Risk,#BA7517
5785,4,4,647.57,At-Risk,#BA7517
5786,178,1,160.95,New Customers,#7F77DD
5787,51,7,1634.8500000000001,At-Risk,#BA7517
5788,203,1,203.68,New Customers,#7F77DD
5789,211,2,617.9399999999999,New Customers,#7F77DD
5790,277,2,371.15,New Customers,#7F77DD
5791,20,8,1150.97,At-Risk,#BA7517
5792,31,7,876.7,At-Risk,#BA7517
5793,130,1,105.9,New Customers,#7F77DD
5794,15,20,3580.2999999999997,At-Risk,#BA7517
5796,29,5,730.95,At-Risk,#BA7517
5797,28,5,636.27,At-Risk,#BA7517
5798,150,1,59.77,New Customers,#7F77DD
5799,60,6,1533.97,At-Risk,#BA7517
5800,73,1,184.53,At-Risk,#BA7517
5801,128,1,193.76,At-Risk,#BA7517
5802,40,1,206.0,At-Risk,#BA7517
5803,32,4,834.77,At-Risk,#BA7517
5804,33,14,3231.23,At-Risk,#BA7517
5805,208,1,479.8,New Customers,#7F77DD
5807,20,6,1319.25,At-Risk,#BA7517
5808,214,2,6551.019576586518,New Customers,#7F77DD
5809,71,2,520.2,At-Risk,#BA7517
5810,108,3,556.36,At-Risk,#BA7517
5811,35,9,3114.15,At-Risk,#BA7517
5812,34,2,320.84000000000003,At-Risk,#BA7517
5813,12,3,286.77,At-Risk,#BA7517
5814,276,1,310.9,New Customers,#7F77DD
5815,6,4,1271.0,At-Risk,#BA7517
5816,42,1,201.12,At-Risk,#BA7517
5817,78,7,1348.7,At-Risk,#BA7517
5818,306,2,401.78999999999996,New Customers,#7F77DD
5819,20,2,315.63,At-Risk,#BA7517
5820,81,3,525.65,At-Risk,#BA7517
5821,5,3,340.9,At-Risk,#BA7517
5822,214,4,276.06,New Customers,#7F77DD
5823,20,2,265.52,At-Risk,#BA7517
5824,79,5,1192.1,At-Risk,#BA7517
5825,173,2,333.18,New Customers,#7F77DD
5826,146,1,161.97,New Customers,#7F77DD
5827,223,1,67.38,New Customers,#7F77DD
5828,121,4,921.49,At-Risk,#BA7517
5829,3,2,434.5,At-Risk,#BA7517
5830,192,3,451.51,New Customers,#7F77DD
5831,48,4,837.35,At-Risk,#BA7517
5832,178,1,446.02,New Customers,#7F77DD
5833,51,14,5919.621838011684,At-Risk,#BA7517
5834,209,2,154.64999999999998,New Customers,#7F77DD
5835,4,2,471.64,At-Risk,#BA7517
5838,91,2,209.57999999999998,At-Risk,#BA7517
5839,107,6,716.0,At-Risk,#BA7517
5840,362,1,581.9,New Customers,#7F77DD
5841,1,75,13039.21,Loyal Customers,#1D9E75
5842,113,4,760.03,At-Risk,#BA7517
5843,157,6,1248.8,New Customers,#7F77DD
5844,54,3,856.01,At-Risk,#BA7517
5845,184,1,53.09,New Customers,#7F77DD
5846,63,7,1045.92,At-Risk,#BA7517
5847,3,4,761.98,At-Risk,#BA7517
5848,225,3,912.9000000000001,New Customers,#7F77DD
5849,4,7,1458.03,At-Risk,#BA7517
5850,85,2,265.76,At-Risk,#BA7517
5851,6,2,238.17000000000002,At-Risk,#BA7517
5852,168,5,1358.73,New Customers,#7F77DD
5853,359,1,226.02,New Customers,#7F77DD
5854,96,2,358.15999999999997,At-Risk,#BA7517
5855,133,1,664.95,New Customers,#7F77DD
5856,45,5,745.26,At-Risk,#BA7517
5858,19,2,129.92,At-Risk,#BA7517
5859,364,1,210.64,New Customers,#7F77DD
5861,99,1,146.62,At-Risk,#BA7517
5862,19,1,204.34,At-Risk,#BA7517
5863,92,3,1578.32,At-Risk,#BA7517
5867,49,8,1827.7,At-Risk,#BA7517
5868,96,3,887.2,At-Risk,#BA7517
5869,174,1,209.97,New Customers,#7F77DD
5870,172,3,523.93,New Customers,#7F77DD
5871,237,1,91.49,New Customers,#7F77DD
5872,208,1,45.5,New Customers,#7F77DD
5874,80,1,208.05,At-Risk,#BA7517
5875,7,6,2078.62,At-Risk,#BA7517
5876,70,3,367.62,At-Risk,#BA7517
5877,51,2,256.68,At-Risk,#BA7517
5878,61,3,5478.315341877337,At-Risk,#BA7517
5879,102,1,113.04,At-Risk,#BA7517
5881,212,1,697.28,New Customers,#7F77DD
5882,23,52,7952.34,At-Risk,#BA7517
5883,128,3,1642.75,At-Risk,#BA7517
5884,76,2,365.95,At-Risk,#BA7517
5886,338,2,285.83000000000004,New Customers,#7F77DD
5887,315,2,239.41,New Customers,#7F77DD
5888,30,4,726.3399999999999,At-Risk,#BA7517
5889,95,5,516.45,At-Risk,#BA7517
5890,30,2,785.37,At-Risk,#BA7517
5893,265,3,499.68999999999994,New Customers,#7F77DD
5894,37,1,103.02,At-Risk,#BA7517
5897,32,3,557.95,At-Risk,#BA7517
5898,122,4,537.84,At-Risk,#BA7517
5899,13,2,507.30999999999995,At-Risk,#BA7517
5900,133,2,156.01999999999998,New Customers,#7F77DD
5901,31,2,333.62,At-Risk,#BA7517
5902,47,1,64.97,At-Risk,#BA7517
5903,48,27,4685.89,At-Risk,#BA7517
5904,248,2,127.47999999999999,New Customers,#7F77DD
5905,130,1,134.18,New Customers,#7F77DD
5906,328,1,146.73,New Customers,#7F77DD
5908,74,2,458.47,At-Risk,#BA7517
5909,56,3,186.02,At-Risk,#BA7517
5910,168,1,177.68,New Customers,#7F77DD
5911,66,2,157.67000000000002,At-Risk,#BA7517
5912,101,1,346.0,At-Risk,#BA7517
5913,70,3,765.84,At-Risk,#BA7517
5914,99,4,240.5,At-Risk,#BA7517
5915,94,3,532.44,At-Risk,#BA7517
5916,7,88,16036.84,Loyal Customers,#1D9E75
5917,48,2,157.63,At-Risk,#BA7517
5918,43,1,116.52,At-Risk,#BA7517
5920,69,3,1059.85,At-Risk,#BA7517
5921,41,4,1076.74,At-Risk,#BA7517
5922,42,1,372.09,At-Risk,#BA7517
5924,365,1,100.92,New Customers,#7F77DD
5925,17,4,588.76,At-Risk,#BA7517
5926,330,1,118.43,New Customers,#7F77DD
5927,256,1,163.37,New Customers,#7F77DD
5929,57,1,231.55,At-Risk,#BA7517
5930,59,3,203.79,At-Risk,#BA7517
5931,159,2,422.06,New Customers,#7F77DD
5932,52,3,376.42,At-Risk,#BA7517
5933,294,1,75.75,New Customers,#7F77DD
5934,134,2,236.39,New Customers,#7F77DD
5935,16,17,3196.72,At-Risk,#BA7517
5936,9,4,835.89,At-Risk,#BA7517
5937,61,2,273.46,At-Risk,#BA7517
5938,64,1,73.02,At-Risk,#BA7517
5939,28,5,901.88,At-Risk,#BA7517
5940,64,2,299.46,At-Risk,#BA7517
5941,173,2,173.29000000000002,New Customers,#7F77DD
5942,12,4,905.46,At-Risk,#BA7517
5943,180,2,408.20000000000005,New Customers,#7F77DD
5944,49,5,391.16,At-Risk,#BA7517
5945,48,3,1346.25,At-Risk,#BA7517
5946,9,22,4167.708610561739,At-Risk,#BA7517
5948,23,1,998.76,At-Risk,#BA7517
5949,13,8,1699.64,At-Risk,#BA7517
5950,36,1,194.96,At-Risk,#BA7517
5951,66,2,531.81,At-Risk,#BA7517
5952,57,3,645.63,At-Risk,#BA7517
5953,227,2,132.58,New Customers,#7F77DD
5954,5,9,2682.93,At-Risk,#BA7517
5955,230,1,44.38,New Customers,#7F77DD
5956,3,4,581.88,At-Risk,#BA7517
5957,157,4,450.33,New Customers,#7F77DD
5958,221,1,62.4,New Customers,#7F77DD
5959,189,3,351.67,New Customers,#7F77DD
5960,156,2,218.32,New Customers,#7F77DD
5961,137,4,457.36,New Customers,#7F77DD
5962,31,2,291.3,At-Risk,#BA7517
5964,35,7,1400.29,At-Risk,#BA7517
5965,21,1,162.3,At-Risk,#BA7517
5966,150,2,1225.8,New Customers,#7F77DD
5967,356,1,66.72,New Customers,#7F77DD
5968,13,6,1266.43,At-Risk,#BA7517
5970,190,7,1253.6,New Customers,#7F77DD
5971,172,4,1505.67,New Customers,#7F77DD
5972,8,1,429.03,At-Risk,#BA7517
5973,21,4,1196.1599999999999,At-Risk,#BA7517
5975,205,1,868.0,New Customers,#7F77DD
5976,19,3,585.83,At-Risk,#BA7517
5977,17,4,782.56,At-Risk,#BA7517
5978,34,3,551.05,At-Risk,#BA7517
5979,113,1,63.26,At-Risk,#BA7517
5980,15,3,706.0699999999999,At-Risk,#BA7517
5981,64,3,1473.7299999999998,At-Risk,#BA7517
5982,21,3,418.15999999999997,At-Risk,#BA7517
5983,105,1,86.09,At-Risk,#BA7517
5984,30,2,131.82,At-Risk,#BA7517
5985,189,2,410.94,New Customers,#7F77DD
5988,32,7,664.71,At-Risk,#BA7517
5989,194,1,93.39,New Customers,#7F77DD
5990,46,2,358.40999999999997,At-Risk,#BA7517
5992,146,4,1016.99,New Customers,#7F77DD
5993,36,6,1026.9,At-Risk,#BA7517
5994,114,1,79.81,At-Risk,#BA7517
5995,15,3,812.62,At-Risk,#BA7517
5996,351,1,70.13,New Customers,#7F77DD
5997,89,2,625.3299999999999,At-Risk,#BA7517
5998,10,5,773.1600000000001,At-Risk,#BA7517
5999,344,1,52.36,New Customers,#7F77DD
6000,143,4,379.05,New Customers,#7F77DD
6001,26,7,1343.94,At-Risk,#BA7517
6002,53,9,1574.71,At-Risk,#BA7517
6003,19,5,723.2800000000001,At-Risk,#BA7517
6005,139,2,228.89999999999998,New Customers,#7F77DD
6006,15,1,88.87,At-Risk,#BA7517
6007,32,5,537.94,At-Risk,#BA7517
6008,5,6,1392.99,At-Risk,#BA7517
6009,35,4,1333.539036365057,At-Risk,#BA7517
6010,49,6,679.6800000000001,At-Risk,#BA7517
6011,146,1,269.29,New Customers,#7F77DD
6012,1,8,2535.53,At-Risk,#BA7517
6014,116,2,202.22,At-Risk,#BA7517
6015,44,8,1053.99,At-Risk,#BA7517
6016,172,4,785.28,New Customers,#7F77DD
6017,10,5,777.36,At-Risk,#BA7517
6018,172,1,138.29,New Customers,#7F77DD
6019,42,26,5676.88,At-Risk,#BA7517
6020,27,13,2943.33,At-Risk,#BA7517
6021,112,1,1099.15,At-Risk,#BA7517
6022,54,8,904.29,At-Risk,#BA7517
6023,315,1,131.38,New Customers,#7F77DD
6024,133,1,43.06,New Customers,#7F77DD
6025,102,2,288.33000000000004,At-Risk,#BA7517
6026,78,3,795.4100000000001,At-Risk,#BA7517
6027,46,4,606.28,At-Risk,#BA7517
6028,9,6,2019.6499999999999,At-Risk,#BA7517
6029,14,4,2320.32,At-Risk,#BA7517
6030,26,2,282.7,At-Risk,#BA7517
6031,142,3,385.44,New Customers,#7F77DD
6032,170,1,75.31,New Customers,#7F77DD
6033,43,1,65.68,At-Risk,#BA7517
6034,258,1,66.7,New Customers,#7F77DD
6035,171,1,100.73,New Customers,#7F77DD
6036,275,2,683.52,New Customers,#7F77DD
6037,141,4,1016.4000000000001,New Customers,#7F77DD
6038,32,3,258.81,At-Risk,#BA7517
6039,37,4,300.58,At-Risk,#BA7517
6040,9,6,1378.14,At-Risk,#BA7517
6042,201,1,93.99,New Customers,#7F77DD
6043,5,35,6562.08,At-Risk,#BA7517
6044,63,2,317.46000000000004,At-Risk,#BA7517
6045,142,3,528.22,New Customers,#7F77DD
6047,216,1,176.73,New Customers,#7F77DD
6049,64,1,228.5,At-Risk,#BA7517
6051,64,1,106.34,At-Risk,#BA7517
6052,38,3,454.4,At-Risk,#BA7517
6053,90,3,316.65,At-Risk,#BA7517
6055,191,2,212.53,New Customers,#7F77DD
6056,79,3,387.5,At-Risk,#BA7517
6057,5,3,233.56,At-Risk,#BA7517
6058,141,2,463.13,New Customers,#7F77DD
6060,108,9,1762.44,At-Risk,#BA7517
6061,50,4,710.35,At-Risk,#BA7517
6062,24,4,341.76,At-Risk,#BA7517
6063,223,1,59.28,New Customers,#7F77DD
6064,303,2,424.62,New Customers,#7F77DD
6065,39,5,641.5,At-Risk,#BA7517
6066,19,6,855.64,At-Risk,#BA7517
6068,281,1,444.64,New Customers,#7F77DD
6069,65,4,647.93,At-Risk,#BA7517
6070,177,1,70.32,New Customers,#7F77DD
6071,16,3,585.45,At-Risk,#BA7517
6072,53,4,616.6500000000001,At-Risk,#BA7517
6073,162,4,1954.75,New Customers,#7F77DD
6074,18,1,128.48,At-Risk,#BA7517
6075,11,3,968.8499999999999,At-Risk,#BA7517
6076,120,3,636.13,At-Risk,#BA7517
6077,30,8,1317.68,At-Risk,#BA7517
6078,49,6,1177.68,At-Risk,#BA7517
6079,22,17,2691.48,At-Risk,#BA7517
6080,253,1,49.54,New Customers,#7F77DD
